TrialNumber,Ppn,DoorClicked,Won,TotalAmount,PAscore,NAscore,Time_msec
59,161,3,3.17,13.9,0.716944444444444,0.152152777777778,832075
60,161,2,-0.31,13.59,0.230833333333333,0.166041666666667,836955
61,161,1,3.7,17.29,0.786388888888889,0.110486111111111,841983
62,161,0,0.66,17.95,0.230833333333333,0.145208333333333,847014
63,161,3,1.02,18.97,0.605833333333333,0.117430555555555,854988
64,161,1,-3.22,15.75,0.293333333333333,0.492430555555556,860125
65,161,1,-3.01,12.74,0.216944444444444,0.457708333333333,865555
66,161,0,-3.92,8.82,0.154444444444444,0.895208333333333,871137
67,161,2,-0.74,8.08,0.251666666666667,0.492430555555556,890819
68,161,0,-3.77,4.31,0.105833333333333,0.964652777777778,905288
69,161,1,1.37,5.68,0.6475,0.395208333333333,911312
70,161,0,-3.13,2.55,0.0363888888888889,0.936875,917923
71,161,2,-0.5,2.05,0.230833333333333,0.520208333333333,929265
72,161,0,-3.62,-1.57,0.00166666666666676,0.957708333333333,963570
73,161,1,-1.23,-2.8,0.0225,0.971597222222222,969547
74,161,2,3.61,0.810000000000002,0.390555555555556,0.686875,974679
75,161,2,-3.93,-3.12,0.196111111111111,0.686875,980321
76,161,3,1.25,-1.87,0.689166666666667,0.860486111111111,985650
77,161,2,-1.08,-2.95,0.6475,0.867430555555555,991530
78,161,1,3.77,0.820000000000002,0.835,0.499375,997828
79,161,0,0.5,1.32,0.786388888888889,0.659097222222222,1005116
80,161,0,1.17,2.49,0.758611111111111,0.659097222222222,1017271
81,161,0,-0.76,1.73,0.626666666666667,0.749375,1023706
82,161,3,1.15,2.88,0.487777777777778,0.527152777777778,1030644
83,161,2,-0.79,2.09,0.501666666666667,0.638263888888889,1038705
84,161,1,3.28,5.37,0.557222222222222,0.318819444444444,1046637
85,161,1,1.33,6.7,0.550277777777778,0.256319444444444,1052449
86,161,1,-0.55,6.15,0.5225,0.436875,1062641
87,161,1,-3.91,2.24,0.3975,0.666041666666667,1068728
88,161,1,0.72,2.96,0.862777777777778,0.214652777777778,1075557
89,161,2,3.58,6.54,0.744722222222222,0.270208333333333,1081466
90,161,2,3.11,9.65,0.71,0.304930555555555,1087710
91,161,2,-3.04,6.61,0.550277777777778,0.374375,1092565
92,161,3,1.38,7.99,0.716944444444444,0.284097222222222,1097872
93,161,0,-1.24,6.75,0.501666666666667,0.589652777777778,1102941
94,161,1,3.93,10.68,0.585,0.311875,1108277
95,161,1,1.23,11.91,0.425277777777778,0.235486111111111,1113123
96,161,1,3.11,15.02,0.557222222222222,0.152152777777778,1117586
97,161,1,0.89,15.91,0.466944444444444,0.388263888888889,1128288
98,161,2,-0.67,15.24,0.418333333333333,0.603541666666667,1134149
99,161,2,-3.88,11.36,0.2725,0.645208333333333,1142754
100,161,0,-0.62,10.74,0.425277777777778,0.589652777777778,1149405
101,161,2,0.55,11.29,0.5225,0.277152777777778,1157041
102,161,1,0.83,12.12,0.543333333333333,0.284097222222222,1163222
103,161,1,3.9,16.02,0.71,0.186875,1168237
104,161,2,-3.97,12.05,0.369722222222222,0.603541666666667,1177447
105,161,1,-1.31,10.74,0.335,0.631319444444444,1183485
106,161,2,3.36,14.1,0.758611111111111,0.297986111111111,1190809
107,161,2,-0.94,13.16,0.501666666666667,0.534097222222222,1196542
108,161,2,-1.04,12.12,0.529444444444444,0.631319444444444,1203008
109,161,1,-1.02,11.1,0.7725,0.811875,1209160
110,161,1,-0.58,10.52,0.841944444444444,0.811875,1214666
111,161,1,0.55,11.07,0.821111111111111,0.589652777777778,1224873
112,161,2,-0.77,10.3,0.814166666666667,0.770208333333333,1230254
113,161,3,-0.71,9.59,0.821111111111111,0.770208333333333,1235304
114,161,1,-3.92,5.67,0.189166666666667,0.929930555555555,1244216
115,161,0,-3.38,2.29,0.265555555555556,0.811875,1249866
116,161,1,-1.47,0.82,0.21,0.874375,1255400
117,161,1,3.44,4.26,0.890555555555556,0.402152777777778,1263223
118,161,2,-2.67,1.59,0.251666666666667,0.603541666666667,1268733
119,161,2,-3.59,-2,0.0294444444444444,0.964652777777778,1274013
120,161,2,-1.41,-3.41,0.140555555555556,0.825763888888889,1279882
121,161,0,-3.18,-6.59,0.119722222222222,0.874375,1285140
122,161,1,-1.42,-8.01,0.112777777777778,0.797986111111111,1290282
123,161,3,3.04,-4.97,0.508611111111111,0.478541666666667,1297015
124,161,2,-3.2,-8.17,0.126666666666667,0.881319444444444,1302361
125,161,0,-0.91,-9.08,0.279444444444444,0.707708333333333,1307486
126,161,3,-0.71,-9.79,0.189166666666667,0.839652777777778,1312075
127,161,2,-1.17,-10.96,0.21,0.811875,1317252
128,161,1,0.54,-10.42,0.487777777777778,0.777152777777778,1322394
129,161,1,1.3,-9.12,0.654444444444444,0.638263888888889,1329751
130,161,1,-0.77,-9.89,0.5225,0.672986111111111,1334939
131,161,0,-1.39,-11.28,0.1475,0.617430555555556,1341588
132,161,3,-0.65,-11.93,0.216944444444444,0.888263888888889,1354284
133,161,0,3.64,-8.29,0.758611111111111,0.304930555555555,1360182
134,161,0,0.52,-7.77,0.529444444444444,0.547986111111111,1371352
135,161,1,0.98,-6.79,0.466944444444444,0.527152777777778,1398549
136,161,0,-3.19,-9.98,0.300277777777778,0.756319444444444,1403848
137,161,1,-1.5,-11.48,0.237777777777778,0.797986111111111,1408827
138,161,2,3.32,-8.16,0.536388888888889,0.360486111111111,1414135
139,161,2,-3.77,-11.93,0.369722222222222,0.714652777777778,1419542
140,161,2,3.29,-8.64,0.591944444444444,0.339652777777778,1424667
141,161,2,3.16,-5.48,0.758611111111111,0.228541666666667,1430019
142,161,2,3.46,-2.02,0.835,0.172986111111111,1435203
143,161,2,2.01,-0.00999999999999712,0.855833333333333,0.159097222222222,1440085
144,161,2,3.19,3.18,0.883611111111111,0.110486111111111,1445024
145,161,1,-3.27,-0.0899999999999972,0.0919444444444445,0.909097222222222,1450532
146,161,1,1.43,1.34,0.918333333333333,0.0688194444444444,1455710
147,161,2,0.52,1.86,0.689166666666667,0.804930555555555,1462345
148,161,1,3.47,5.33,0.730833333333333,0.825763888888889,1467161
149,161,0,3.39,8.72,0.883611111111111,0.402152777777778,1473708
150,161,3,0.62,9.34,0.939166666666667,0.436875,1479412
151,161,1,-2.81,6.53,0.585,0.513263888888889,1484195
152,161,1,1.47,8,0.571111111111111,0.360486111111111,1490098
1,162,1,-0.71,2.29,0.0646852122986823,0.234055636896047,521553
2,162,1,3.06,5.35,0.672298682284041,0.168169838945828,529648
3,162,2,3.42,8.77,0.745505124450952,0.175490483162519,541459
4,162,0,0.92,9.69,0.826032210834553,0.212093704245974,549128
5,162,3,-2.5,7.19,0.18913616398243,0.25601756954612,558596
6,162,3,-3.94,3.25,0.0280819912152269,0.644011713030747,567595
7,162,3,0.78,4.03,0.159853587115666,0.241376281112738,576657
8,162,3,3.81,7.84,0.760146412884334,0.277979502196194,588463
9,162,2,-3.37,4.47,0.0500439238653001,0.46099560761347,596307
10,162,2,-3.81,0.66,0.0866471449487555,0.841669106881406,603060
11,162,2,3.32,3.98,0.137891654465593,0.25601756954612,610218
12,162,2,3.65,7.63,0.752825768667643,0.146207906295754,618236
13,162,1,-3.1,4.53,0.0500439238653001,0.358506588579795,630342
14,162,1,-3.37,1.16,0.108609077598829,0.52688140556369,637263
15,162,1,1.13,2.29,0.137891654465593,0.270658857979502,644819
16,162,1,-3.82,-1.53,0.123250366032211,0.702576866764276,653186
17,162,1,-3.19,-4.72,0.0793265007320644,0.929516837481699,659623
18,162,1,-0.77,-5.49,0.0866471449487555,0.746500732064422,666681
19,162,1,3.82,-1.67,0.0646852122986823,0.548843338213763,672198
20,162,1,-1.23,-2.9,0.0500439238653001,0.739180087847731,678380
21,162,3,-3.45,-6.35,0.0427232796486091,0.87095168374817,685437
22,162,3,3.9,-2.45,0.11592972181552,0.153528550512445,692975
23,162,2,-0.84,-3.29,0.0939677891654465,0.351185944363104,700837
24,162,2,-0.62,-3.91,0.0793265007320644,0.329224011713031,707182
25,162,0,0.74,-3.17,0.0720058565153733,0.248696925329429,714134
26,162,0,3.77,0.599999999999999,0.862635431918009,0.153528550512445,721946
27,162,0,3.47,4.07,0.767467057101025,0.124245973645681,728725
28,162,0,-3.24,0.829999999999999,0.240380673499268,0.25601756954612,737264
29,162,1,3.21,4.04,0.313587115666179,0.160849194729136,744272
30,162,2,1.07,5.11,0.0939677891654465,0.358506588579795,750424
31,162,3,-0.84,4.27,0.284304538799414,0.234055636896047,757008
32,162,2,1.47,5.74,0.511244509516837,0.153528550512445,763131
33,162,1,4.26,10,0.921200585651537,0.102284040995608,769061
34,162,0,-3.35,6.65,0.350190336749634,0.556163982430454,777391
35,162,0,-0.43,6.22,0.511244509516837,0.541522693997072,783321
36,162,1,1.25,7.47,0.752825768667643,0.153528550512445,789919
37,162,2,1.51,8.98,0.679619326500732,0.25601756954612,798138
38,162,3,3.76,12.74,0.862635431918009,0.153528550512445,804509
39,162,2,0.55,13.29,0.774787701317716,0.18281112737921,811242
40,162,1,3.35,16.64,0.760146412884334,0.160849194729136,816987
41,162,0,-1.05,15.59,0.0646852122986823,0.292620790629576,823447
42,162,1,0.92,16.51,0.584450951683748,0.234055636896047,830599
43,162,2,-3.09,13.42,0.137891654465593,0.534202049780381,836160
44,162,3,-3.97,9.45,0.203777452415813,0.614729136163983,842357
45,162,0,1.05,10.5,0.18913616398243,0.644011713030747,848824
46,162,1,3.02,13.52,0.745505124450952,0.18281112737921,855816
47,162,2,-3.83,9.69,0.269663250366032,0.417071742313324,862311
48,162,3,-1.19,8.5,0.174494875549048,0.644011713030747,868887
49,162,0,1.47,9.97,0.269663250366032,0.556163982430454,876860
50,162,3,0.94,10.91,0.225739385065886,0.519560761346999,883246
51,162,2,-3.89,7.02,0.123250366032211,0.746500732064422,890167
52,162,2,3.53,10.55,0.262342606149341,0.600087847730601,898402
53,162,1,3.62,14.17,0.745505124450952,0.204773060029283,905627
54,162,0,3.78,17.95,0.818711566617862,0.219414348462665,912834
55,162,3,-3.4,14.55,0.145212298682284,0.66597364568082,919185
56,162,2,-3.69,10.86,0.32090775988287,0.717218155197658,926285
57,162,3,-0.82,10.04,0.32090775988287,0.622049780380674,931414
58,162,0,0.69,10.73,0.262342606149341,0.32190336749634,939067
59,162,1,3.17,13.9,0.66497803806735,0.248696925329429,945320
60,162,2,-0.31,13.59,0.152532942898975,0.285300146412885,951386
61,162,3,3.7,17.29,0.716222547584187,0.197452415812592,957413
62,162,0,0.66,17.95,0.203777452415813,0.277979502196194,964653
63,162,1,1.02,18.97,0.298945827232797,0.219414348462665,971343
64,162,2,-3.22,15.75,0.152532942898975,0.52688140556369,976968
65,162,3,-3.01,12.74,0.18913616398243,0.73185944363104,982482
66,162,3,-3.92,8.82,0.196456808199122,0.753821376281113,989005
67,162,3,-0.74,8.08,0.0500439238653001,0.504919472913617,994647
68,162,3,-3.77,4.31,0.159853587115666,0.644011713030747,1000515
69,162,3,1.37,5.68,0.123250366032211,0.336544655929722,1008296
70,162,3,-3.13,2.55,0.123250366032211,0.73185944363104,1015366
71,162,2,-0.5,2.05,0.159853587115666,0.38778916544656,1020298
72,162,2,-3.62,-1.57,0.203777452415813,0.614729136163983,1026313
73,162,1,-1.23,-2.8,0.174494875549048,0.658653001464129,1033214
74,162,1,3.61,0.810000000000002,0.481961932650073,0.212093704245974,1039207
75,162,1,-3.93,-3.12,0.145212298682284,0.614729136163983,1044827
76,162,0,1.25,-1.87,0.25502196193265,0.307262079062958,1052377
77,162,0,-1.08,-2.95,0.18913616398243,0.358506588579795,1058396
78,162,1,3.77,0.820000000000002,0.511244509516837,0.153528550512445,1065210
79,162,1,0.5,1.32,0.686939970717423,0.241376281112738,1071510
80,162,1,1.17,2.49,0.73086383601757,0.226734992679356,1077911
81,162,1,-0.76,1.73,0.430717423133236,0.358506588579795,1082936
82,162,2,1.15,2.88,0.518565153733529,0.219414348462665,1088388
83,162,2,-0.79,2.09,0.357510980966325,0.439033674963397,1094420
84,162,3,3.28,5.37,0.591771595900439,0.248696925329429,1100245
85,162,3,1.33,6.7,0.481961932650073,0.25601756954612,1107274
86,162,3,-0.55,6.15,0.452679355783309,0.446354319180088,1113189
87,162,0,-3.91,2.24,0.760146412884334,0.285300146412885,1120326
88,162,0,0.72,2.96,0.767467057101025,0.358506588579795,1127514
89,162,1,3.58,6.54,0.738184480234261,0.38778916544656,1136916
90,162,1,3.11,9.65,0.752825768667643,0.343865300146413,1144230
91,162,1,-3.04,6.61,0.276983894582723,0.614729136163983,1150316
92,162,2,1.38,7.99,0.73086383601757,0.241376281112738,1159568
93,162,2,-1.24,6.75,0.73086383601757,0.234055636896047,1165209
94,162,3,3.93,10.68,0.767467057101025,0.190131771595901,1170206
95,162,3,1.23,11.91,0.716222547584187,0.226734992679356,1176007
96,162,0,3.11,15.02,0.774787701317716,0.241376281112738,1183920
97,162,0,0.89,15.91,0.774787701317716,0.248696925329429,1189379
98,162,1,-0.67,15.24,0.467320644216691,0.431713030746706,1195370
99,162,1,-3.88,11.36,0.108609077598829,0.709897510980967,1200206
100,162,2,-0.62,10.74,0.181815519765739,0.739180087847731,1206360
101,162,2,0.55,11.29,0.269663250366032,0.351185944363104,1213308
102,162,2,0.83,12.12,0.174494875549048,0.512240117130308,1219530
103,162,2,3.9,16.02,0.650336749633968,0.307262079062958,1225294
